"address","maker_trades_1wk","maker_avg_size","maker_unique_markets"
"0x43b17ce8daec62b4d80ae4dc63bdd05e007eaba6",22413,1.1402,673
"0xf39a9fb07959fdcfa4e2fec0ddf4385a31a3fe47",22401,6.0702,1747
"0xeeb975706bba0fe52687a637eab8f95c05516f7a",22397,6.6771,477
"0xe5a1515f50b1203e4c1e639699b76bebeef83840",22365,0.9952,1722
"0x9e35be229d4d96a30e45314103989832853877b4",22207,14.8996,1473
"0xfdc3155c5900792b845f2efce4e0b7218770e213",22150,2.7024,600
"0x3b1a8b39f8d3a4ce3fe7c1e752cf14c386834221",22115,18.4536,1772
"0xb8d14d0488bee8a3f1403d118ba876f2e6ee40c3",22079,9.3574,622
"0xaac1cb2847d5114633f2dad8ae928a5df858bfdd",21939,4.0912,840
"0x7a496671c81b436111eab24ceddf8eb680d9d9f5",21904,34.334,914
"0xff9568c48f1ea7296a3c1f69a992b3d2127b131c",21899,3.5628,787
"0xc4a31b3a632f5f2b5c8e6f5d38dddaacc306e55e",21854,4.3308,1317
"0x0ce4595e06532cf74453142fe3d5697f25215f17",21847,12.7775,1325
"0x06b2f2874511917638a4e39de4181e0b69fb0c61",21805,0.1221,4667
"0xff2858ad3869baeeb5ad9e3f7d6a843251f10d6d",21792,1.8608,918
"0x071dbdce7a18b107aa3c087b70dc58d6c01007ef",21745,6.7178,167
"0x09b29d2a45558b924a0ea2cac6a65b9e46b9a017",21686,0.4047,21
"0xfef1be7849c3bad54f4ef8648b511c3e7d96128d",21682,1.9754,35
"0x787b0906780d39d83c768b8d9fd12b0341dba8a8",21552,18.0482,663
"0x30850e22f3bf21a22fc6e25910a0e3dd04e37568",21543,1.1606,1678
"0x0c69d91489f2eaeb9032328bec33a86378142b8d",21425,2.6284,2391
"0x11f09560c05ddc5a2a11d6a418498bc49608450e",21408,5.3426,823
"0x9afe694163f56c86ca8e2c74b67ea43a165b17c2",21346,2.1987,368
"0xc48f07719911d027f7f581c321a4411106a987d8",21331,19.8828,9832
"0x390795c5347dc1f13a2008b6f0fc43fe78593e7d",21267,8.115,1955
"0xb6fa57039ea79185895500dbd0067c288594abcf",21211,41.9252,2697
"0xeab7b0a830a1755f1296fee950b3080e3529b389",21192,0.02,13633
"0xce0eb320cc6177b9f60c5f75e41f120e64b7a81c",21189,2.6779,594
"0x52cc110ef2647f071d228441243deac3f25074e3",21086,2.1347,1188
"0xeeecd27bfde3ef9376c1ed42e0f849ad16d1a723",20885,16.6548,1850
"0x430598ac5f7b6ee30e5f6f9d9f7eb0cbf4d8bab7",20865,75.7617,1024
"0xf82ab3edf9cd9ddfe927aefecec742989123d221",20853,11.5018,1927
"0x2a888e676a5acead348923b2289f533c2aad438a",20811,31.4705,1999
"0x7fd764f8ae9dc07626a1cef8b0bc095d13b5f2db",20568,8.3906,1242
"0x4ae319b2d59967dc43790f903b3cfa12471d06af",20489,2.3135,1831
"0x0e0d60ea727cb7a569ea391263cc10952d1e6e5b",20419,3.0708,419
"0x8a181a656f089ad649d4500a67c4a94cc25abc9d",20416,15.4176,435
"0x1b3e328cbf52aa9881060f5ce829971a9f995ace",20405,1.4067,1889
"0xc5403a67309b34f5936e429568bccf02726df00d",20359,5.1752,2899
"0x7105821356d45a1b131d07a2dd3e8b0fd6d5b9bb",20260,5.0528,387
"0x4ffe49ba2a4cae123536a8af4fda48faeb609f71",20201,3.1301,3205
"0x4b7410aefbf0f38012b0dfb1131a4de147a9e8d7",20152,118.286,246
"0x49d7227de0a3173f8d034bd9611b555c08778897",20130,6.7563,407
"0xc4bfb022dbe59b9733bf737da0a3c3c416290204",20047,5.9711,760
"0xd093a6cddcd9db272d47d45125c836729c18767e",20016,2.8073,3120
"0x674b949283ea2eb33c2cad519a3e2f26b3144f07",19861,31.1828,1993
"0xd866b0ac7b156973943cdff2e5b63cdd3ad955e0",19831,9.8822,487
"0x0d78d2a2ab543dc989aa8e4747757e6ecbc651c9",19829,2.8818,446
"0x0c53835ccd6ec02d74155624fa330baf45a3ed46",19785,2.4596,1532
"0x00982eb17990919971b6bdf3207ed42a7bd73308",19762,4.6353,1815
"0xfbb4ceff7a8f488610175800fab84ba1e23f85ca",19731,6.2058,518
"0x0d9a3f5ef6af6ee4c46ec46d41f5139a31a09546",19621,2.97,900
"0xa9e106a667955dd16c1b2df6f0fe2fcf231a00ee",19613,13.9167,1024
"0x77b5acecbc67d1bef9b63ab6ff3dc886ef809170",19610,10.4722,2355
"0x788a0574bb6d3e433f159b5cd4fa50d1b05641aa",19537,4.7723,558
"0x71fa0acc436ecdc9c36d007060d559604a44da19",19501,1.6931,1424
"0xf9f207b77137caa79c6c4516abdef3133db45cba",19491,2.2912,154
"0xcaacb73ea0d5d8cd41ede0b528402e9d5a266ac9",19412,8.8578,1889
"0x8e15f0f862a8fd540373092e37626a5a2254b101",19280,28.9498,2217
"0x95d3ba4c755ece064341d514c020c94145297886",19229,2.5485,145
"0x134b1bab866fd469874357fe5648f8c8cd48e047",19213,2.0887,271
"0xe653b5c51c735b49559d8004e44f76448ac92db3",19211,4.3302,295
"0xbf167321cdb041eb7c821d1ae0160b7089f59c6f",19205,7.5534,1328
"0xb6a2a66e8ee6ec02189125481461c64f35ad4b66",19143,0.8214,738
"0xd97761f3d015b8ac8eec334888814dca78bfa3a9",19052,1.6585,4733
"0x4bdad8bf243715b23869a83eab2cedb028066d0c",19018,2.3082,2074
"0x8ac1eaed0399f8332f47041436312d6cd4b19595",18994,5.8936,176
"0x50958331616790656161028ef040d92150b6a878",18984,0.994,503
"0x778d1de75c9553cb2802fdc25adbb87358a2f774",18867,2.2682,2069
"0x50fe5b2ed4b4bea650a2a4a1f4dedf815ab26b96",18816,5.0173,468
"0x2f8d8ebe3885af7f5f911ce69f56647fab17a345",18797,5.8651,663
"0x06440f0c35e54067305894c9698c0aa99ebd05de",18783,1.5642,212
"0x8b6635602b6c717efdf68cd473da4b182ad6c5cc",18698,56.7179,2772
"0x4d8bc628487bbc9931b4d039e6a7529b8ae1a00d",18597,8.0759,1743
"0x453abdc4213206c6e075e9528bdc0f1c6aeffdb8",18503,0.6033,769
"0x5a41c5695731f2dcffd5253bad3b737c2aa1fe2d",18502,28.0256,1980
"0x4e19662dab010bf1c2528f58de3acb245a043a62",18473,7.5812,900
"0xce316f28ac125b4eb96f30f629bc14d7b0ea19c4",18472,0.8303,813
"0x402c9fe6d7cbbe275184feb0dbf8ea517ae30f6d",18468,39.5503,71
"0x5940ba313461e460aa85d2b82cf01ccd9d9f9615",18429,6.3663,7565
"0xf7fe63888aed0f98540c959b392a858dfa741e42",18412,2.1538,3691
"0x69755092aff4f5d7d45fdcd52f31a3593731482a",18354,2.853,1778
"0x076ca0207aaa48365da2eb6a917edcbdee5e4e7b",18348,47.4864,569
"0xe5ce1a65c210e08d3ffbd94e28a61911700c7f3f",18335,34.9631,585
"0xfe5219126e38ddb140846c0df0ac8e4fb2aa07da",18331,22.0243,324
"0xb3c24b9d143bdf20ccdbea6d45c99ae1b2d9f0cc",18281,3.1839,887
"0xa5ad4c05773d1a560676ed6136a774e8fc5683a8",18247,1.9349,149
"0xa70f7d263122d7664441c864b0f806c23791dbc6",18233,5.6818,1824
"0xc175b1af58f3dd7bcfb450fbfb259c72bd4aec62",18216,3.3047,476
"0x1ccbce405b69c65a7b7adfe8bca298761346a91e",18206,0.0909,1817
"0x43857162c8a68c6b876bb8268a95b1d5eb6bf4b1",18187,0.0431,15229
"0x2ee78f0d13e830258adf7dc24eb538b765b786a1",18127,2.3718,1941
"0x17fc67f02901e831c32f5b8fdb6c7d57c1e70b47",18093,10.1989,666
"0x4c2a306f6ede61c38819d7c2b6d5bc4ec2f25a26",18092,0.8334,1065
"0xa49b6ea0a604c581f2a9569db42c192b1c487054",18081,5.7246,1059
"0xe0f61804cb82acbd5af267ad6cd3976846150e69",17936,6.3977,1399
"0x390f02a53b6207fb0f180b554e860d841f5e357b",17918,7.4243,2241
"0xdb5ad26b68d77ae966d29e7180147272ab7a3965",17888,78.9769,306
"0x5233918d47b9d0e04426f7ffd069a55a3e1d0451",17837,2.4876,298
"0x4d36c0e0d1d3e9c10d17787272c9fbbf55d552f7",17818,47.4242,1713
"0x31875d6b4a36716cad2c0631db3bf9ce32b59476",17714,5.836,905
"0x1c4cf6871180c430bc26cb9ad3e642183a797ee6",17593,3.0631,367
"0xa263241362854e562d495c456b766be8a5845dba",17556,3.804,1278
"0xe40172522c7c64afa2d052ddae6c92cd0f417b88",17555,24.0586,1222
"0xb886580698ede4b18de3e446b2d8da8bcedd81b3",17546,5.3641,183
"0x088b45a6a138630a2fca961b57359924ac6aedd1",17543,2.3414,1861
"0x8b761995bbde7278a2f536b415fb5f60815fc036",17512,0.1649,555
"0xb92bc4795b165c41f06eb948ec196453bc75cc3f",17344,2.1663,1155
"0xe40ea00e74059c76c0035c919ef6b99c3e25a94d",17326,8.5007,36
"0x483cce31a2f372c730b1762834989c3596d062f8",17304,0.1798,5285
"0xc29198ad764bd6adaf7bb971a3757a689ece5d74",17279,7.2884,1628
"0x6e2c0e9474af7d720e5aba2a5b0bb6f723b7787c",17273,4.1476,1395
"0x1e82e3eb816aaf755ac9b44bc9d98f01b08aaf92",17251,17.8996,3631
"0x9e84667dc015d8628b40caacc189aaab453af44a",17248,2.5471,1818
"0xd7daba713a5a7e4b40db54843af376b8d9902700",17175,0.2149,4977
"0xdc3ffc7857b75c8cb2b01413c7696e7d4728f038",17063,0.4394,5597
"0xc8915d60915514ce1bb59bba708055e47a34a35e",17045,10.9994,2969
"0xafbcfbb51d831d53f0bdd8e5cc2333b548eb18c6",17041,3.2451,1036
"0x1a4d0fd2d576141061596ff52fb342399a944122",17028,0.5547,5568
"0x5fe50c22621779e031322c5becb110d1fa0d8b99",17026,3.2528,2024
"0x631c30adc5282b815fe7d6a79799458c369c7bfe",16986,1.0228,440
"0x7377f9bc779d60f307540158d3a3d08fff193b3c",16947,3.8162,495
"0x793c61ad8897050e828ad173f2fd44fa706de8da",16908,7.1068,311
"0xdb6c64b65192be4552ac36d4bfb5583f480dee14",16843,5.2624,2497
"0x402a2f0ba0188e94647473e65fdfd30e362cbf33",16708,6.9117,562
"0xc0ffa24eb2bfaeaafe11b5c1143281f7c590136b",16688,8.0223,4274
"0x064e0aed5a3bad3ee926374e8fceade88f5c2ab8",16631,6.1104,487
"0xe29a15b55811bfa8f007092d055c20fa961a0620",16613,12.9371,1242
"0xea41668b9c8b0daaf7a57f06a5c82cd3bc6114e5",16518,3.0512,1537
"0xb6bcc1f64269cbf97ed3d54d72271a2a0efdfe8e",16504,7.92,669
"0x7d9de286beaa48ce549bec8a2f2db86565b1c6ce",16461,0.0222,13919
"0xf3bd895c230998f7da282247c671c47699527972",16451,2.3974,1749
"0xe7e828cb74e6caa5292a27b5f996dc764e006f45",16326,4.1418,2370
"0xa5427f80816486ad3e4c80aad9711f87b8b5172c",16298,5.6482,629
"0x344f3b43711f48770930ce731d934df3b2999dec",16284,5.707,4489
"0x907d7ee926c7a3d8becf7a1e662294a93b6d20c4",16279,0.2606,509
"0xa3a417e434923aeaf97afe9a61b10ff9364e5106",16243,1.4695,257
"0xee103bb23dcb917abf3da35cea343e93b87f7be2",16205,8.4599,1123
"0xb89610f86a9aec1d3f3ff2be7f5a18430a4bac39",16195,4.8119,850
"0xee116af853563721c484b94e418494c690cd53c9",16132,1.3424,630
"0x849ccb5907938ce8be18ed5dbf583288e2da4009",16085,16.6346,159
"0x70b3c6b16a296016a42375bae29ed4b62f705d98",16077,3.6809,1510
"0x38901806928c4603113d08d470d123d728ae41a3",16050,13.1394,1860
"0xf79c09e1aaf150dc89613d2fd6d720a25aed9234",16023,2.3973,1475
"0xd2400ccdc48367d15a4e84c55716a122e4ae0704",16016,1.0303,595
"0xad5353afe30c2da57709e2704ef3ccdcf67eef24",16013,5.8306,1740
"0x76070efdc79d3d0014b8dc2b0d62ad0d9cd3f0bb",16000,8.4407,2002
"0xcb5b700d9cb8d1e0e8f2975f363583183c10f243",16000,28.4372,1593
"0xfe23d7baf1df6ccb85d64466250d158f7df56f64",15970,11.3386,66
"0x24ca37de07bc887c782129b7447cce4794ea5829",15949,4.6951,3694
"0x9e96c17020bd2f2c586e66328a7f80b0911ebb4e",15940,4.8093,1757
"0x0f607897e7a3e05ae15e7a99e57856454d17026a",15920,3.6641,875
"0x9f5ffe76a818dce37c70f947998b52b70671a008",15915,8.208,528
"0x0967b9935db95bd9c6a6b09d8aa7bb96ea9df505",15900,10.7376,556
"0xfc25f141ed27bb1787338d2c4e7f51e3a15e1f7f",15900,860.6619,530
"0x2a4a20fcbe65bfd325a4b60fabba4246f46ab557",15900,3.4627,349
"0x3a7836f647e26d83a11208a362e40c577e82218a",15888,2.1564,670
"0x45bc74efa620b45c02308acaecdff1f7c06f978b",15859,137.5253,491
"0x495f4bf5907ca014261a7e776a32c636a3bae044",15853,18.0872,1541
"0x4fc0a52a3eec17380ac240caace3433b09bffed7",15852,10.5257,555
"0x2254a9ca800571cca2bb46195d399e39cf032937",15838,10.6706,557
"0x263095e52ffe52985f989b85ccbc01c22a69af53",15827,7.2174,2048
"0xaebd3b89707085ad4998efbe23048b718942c462",15823,0.7002,665
"0x9c667a1d1c1337c6dca9d93241d386e4ed346b66",15786,0.9805,18
"0x3813556acc3c80fb1f4d470011cb09e7f56723a0",15749,2.6833,562
"0xdb27bf2ac5d428a9c63dbc914611036855a6c56e",15737,247.6868,78
"0x613b668ef24d3a37417cb5756c5943cae761da44",15693,0.0927,2344
"0x42a2d7fdfedfc0ad1343a18921f22c6d59b5e9e8",15689,0.8915,1912
"0x23755da349c12f5eb2d39fa32d8e110878af2c6f",15684,3.324,564
"0xf06d44aa414f62971b4185e1c505e72603b9510c",15677,0.0502,14706
"0x4b112245298e858636fa2f8d6231fb5ae0bbe293",15674,4.5119,545
"0x79a3725e861923b6e11501a36dcce5e87241c090",15661,6.4031,299
"0x16ea6d68c8305c1c8f95d247d0845d19c9cf6df7",15655,45.1267,134
"0x0ad37e519fed78de3561095636471a98b5ee747b",15654,8.4377,526
"0xfe130d3383fab8f041b2d6c0aeb594603a8cda02",15650,6.4981,1265
"0xfe8c8c7f7b92011552746647e3a4dc82f375ad4b",15620,4.2694,1861
"0x8f44b737d5bf76bea5aa643e3756e7b18c1fdef5",15571,1.0954,803
"0xb9af9f45e3b0cebf4bceb175b8590b6b213d59be",15506,2.465,663
"0x6480542954b70a674a74bd1a6015dec362dc8dc5",15491,5.4912,29
"0x7c5b57337b1cfa94d2ce48af03b680941fa182ac",15459,3.7128,798
"0x64bdd60fdc38c78c19d142f2cf82d615a027e053",15426,6.6612,2647
"0x66409f55f0bef54ec55090c1731a82d9570ee07a",15385,11.1413,226
"0xda9b374bf722ac2b307b29c59272a62af70b6616",15378,23.6186,1327
"0x9848f025f9ab16dd134c5a51bde26bca7bca9e20",15333,52.6998,929
"0x6af251ebd8eed361747308adcb5d047c4949f24a",15269,2.9928,103
"0x1d57f5bd3096f21b8ccb254c0b6945582b9abd62",15261,15.7696,920
"0x669e5e593e4093a526173715b0fe405cef9d035b",15254,4.5484,854
"0xd61508b9845502bd79842b2b7877811fa6a9ae32",15136,2.7383,128
"0x3cfb690943b84680b7abad7bf8560d9068757cad",15131,5.8522,428
"0xc37141e2aadfa26655bf039cacdc239c9da21e28",15129,13.9744,325
"0x3908602238e2875dfab9ce35bd39f9f8260885a3",15115,7.4117,1408
"0xbfbf4048b4c92de9ee6a4e917ee5a978ff8ffc3d",15112,5.7258,624
"0x19cd345dcd11a9f1aedb29fc45577d8d57a0af9a",15105,4.267,617
"0x630b15bd8819cfa0bfebad8460a898bf5d41c43d",15105,6.0215,212
"0xa4bc376dce00bc06a91b0c954a69fe86dee02917",15069,2.5645,856
"0x42e5c9ea3fc481bccc83a1c65be03783d1432e6c",15060,3.6363,5104
"0xaf713cc7a7c644c6e047d5bb0fb27911b029c26b",15030,2.3443,1942
"0x32a273090f38e98d9f3d2a85b7072fa11bf3505c",15028,6.6701,1773
"0x69af844d4fbacebfc1c4124b0978801db3600a19",14995,35.5482,662
"0x5593be880a12823f0a6f195217e22bc4787873e1",14932,36.2439,412
"0xdbc4edf4268a91ca2122f7f59e26049a98d26517",14924,6.0756,608
"0x7f1ebb91512fef24b79dc01fb1abff0e8d68d7fb",14875,6.4547,1368
"0x4c359381958a38870cf8fa125e1c45b0292d2a14",14844,4.3925,1149
"0x2c126a4489217e4a0045af1bd3401a55d6b6950e",14806,2.716,1938
"0xaea5496f171c7053c9a5c3ae5abd7ea54cb47985",14806,4.2426,1222
"0x4796d3a24cb05e2ec3a0d1127a9ed9187fe479fc",14746,0.9244,2390
"0xca2322a70c6c379bf29c5199564cc97d83343fa7",14686,2.494,1551
"0xa20822056c007d8d91f4e88fb6ffed9ca87c2e1b",14625,13.0827,1677
"0xa5e3044fd953605f9407d58c76e48fd75a394d7e",14623,55.217,876
"0xf2ebb6fb4982c8ff49ddc89c802c70b250f16eb5",14586,14.2926,3943
"0x64a079c8a02ab7ec853044a9d336a95fe390e18e",14575,16.2591,522
"0x09f4265f01d63cbf177a0763e0369ce6a8f51eb5",14553,0.0579,901
"0x365422187bb7f27b2c76a564512ef766220be7a6",14492,6.3742,2112
"0x46d3b59ae36787b2d563267129066f69a7822c20",14469,4.2411,567
"0x0c99d9f172fc4c25fd2aa92f9fc272da5f020c88",14449,46.6123,2414
"0x6837a149d2278bc60fbe30a4b77246afd4029ca9",14439,6.8536,168
"0x64df1adc2bf84d3212d04db134d3c0a9a30eab80",14421,4.3545,258
"0x15d275b04a85cef07b1a5462e0829153646eb69f",14372,2.8753,107
"0xb232ca6108a083e93f4b91718d71be036437771d",14362,0.1053,13269
"0x3e3d56773976bfb4b36fe16f28f7b15867b7bbfa",14352,10.4673,1319
"0x743cc238252d3fbc364b540d4d4d1df54c9acd90",14345,21.3086,1006
"0xebca5d11d9758c430825c648cb828bdcb579170e",14332,6.1942,100
"0xcd91a549956854fdc38efad7e80ff5da8f5432b8",14329,47.0364,886
"0xeee92f1cc6d6e0ad0b4ffda20b01cf3678e27ecb",14318,70.66,136
"0x7dafd85b3c03f3e520471c6ff45debffa5bd8ca4",14309,3.5655,226
"0x67e65bd160df9306af70f0f4d211b2308e6686ed",14284,25.0459,1730
"0x229641070700ed147e79013aa944398f95617a96",14258,3.0662,357
"0xcb2e1fa20793f0f7af5aac0f33c86b1bf703dd11",14251,8.3986,1317
"0xb109f721fdc42c71c3f27d0a2b85476be95978de",14193,2.1886,240
"0xafdcbcebe7cc1a61c9317dd663ab4ef7f8b0d278",14188,6.3734,652
"0xd2aceda954b0938903a86ab2e0683aefca5ee5fe",14182,19.1402,614
"0x6f22cfec84f10cf113dcbc1b3639c152925a1a78",14172,4.5534,310
"0x87257a48d306fdf92c622b6a975b3fd00414d370",14123,2.064,1224
"0x1f624696c102b99bea92c75a502fa7e4a6d676f6",14106,22.7771,2137
"0xc64b99312c6a0d323903c32ac565167ef2b6516d",14029,0.6974,170
"0x5d189e816b4149be00977c1a3c8840374aec4972",14003,8.0065,31
"0x1df231bd33dae91463e1682927e8096b82c289a0",13987,38.9663,287
"0x1be5dca655ef3a40f7cbc1ccc9ae3f3210a1fb0c",13980,2.2632,313
"0x38593ef152238abb9f1844d1017c19c67df06903",13963,2.0295,54
"0xf78bff420e49c31b05ffb5fd0bbc6c40ffd58548",13953,3.2342,128
"0x94100dca9b08b7f3e126b4f7c5f983ebe7ed9160",13905,15.514,2448
"0x8da42eb2e2c1eba87794e4c30bc689513b90f3d1",13876,15.2062,1041
"0x751a2b86cab503496efd325c8344e10159349ea1",13871,636.7202,1003
"0xe3479950ef6e8984df109ec5c9be40630f9fb438",13866,11.2147,3186
"0x087f435ee285ddceb69ccfb4220d8a1e7c6a2ebf",13858,6.3181,1535
"0x78d998fec016573fd714ecbd74b71c65284770f6",13840,7.6391,1861
"0x26f0e78c49d89cec4a6ee4a8e60842092b218d57",13783,11.3635,226
"0x11f09d48095b152eb82a6bccc64138735d4c3fa8",13740,3.924,1907
"0xf0df41ed42cefe2911dc1a546784bf6b8da47c36",13736,2.4798,92
"0x4959175440b8f38229b32f2f036057f6893ea6f5",13714,18.1333,1211
"0x766c0a2cdacf3bc87e04b38ca25151d43693f0bc",13697,6.4364,1985
"0x567e040c7d069a5ed20ef4ebd5774f957d1be8fb",13686,94.7433,229
"0xa61ef8773ec2e821962306ca87d4b57e39ff0abd",13660,28.5306,43
"0x1f2ea878eece1493f887f6ad99fd41cbe68a1730",13652,5.7884,632
"0x92bb5cde1f1db5ed82bd7b16b29a7c502f7b6aa2",13634,1.0343,736
"0xbcabf6cc21b11300730d54cd75d3fbda6a3fd300",13624,4.9271,170
"0xb44440fdddd95aaac6d84bb321abddd0d625eeee",13607,1.3938,866
"0x46b2f8a865a3572a435813e747e22cce0e835977",13563,5.7226,589
"0x3af2020f94ec3840aab6be222797472d60292a0f",13547,8.0878,1790
"0x6b0ebbef2630b9a0da35594bf7ddd1911246e3ea",13527,8.4479,489
"0x2f5653a3761f65c5a299f9839eadbd4d4d679ffa",13518,3.1802,1668
"0x6264de2f5b59b8ff55182aa755746b14f362feb7",13512,5.7836,464
"0xddaa07da69a0f71f7d0d7a654a430fa2f73c8766",13492,9.2643,929
"0xea24c5d11b59e5f190f2ffa9723313bfc573579c",13486,3.06,253
"0x67bc6af6806df61ba5144b125174ecf5f821d54e",13434,79.9579,367
"0x21064fd320bfd5a86f8c92a94d3209edf4154dea",13429,6.2834,596
"0x88acba5ab143b4731f0116451346b5d7b972fb0b",13405,0.2365,4507
"0x5b6331e7ff0831a3fe2ed12004747db1a9c911a4",13388,40.6482,5458
"0xe863f75dc2fff1bdc9db6d0d551ca5d104a61e9f",13388,0.0453,11928
"0x3dd2db2d398ff72c2c71c9ad6473368b941e9ab1",13387,32.1169,3873
"0xbc67d4164d02edf7a657d1672d46d52549295286",13386,94.8291,364
"0x433668ffa867f2af45894e7cea428fd42bd7e51c",13154,0.1919,2670
"0x4b7aa8bd2153a4a245b25ac4ed909c6154a8c135",13106,1.4246,479
"0x3926536d2284427d4bc52f610b13389301a65863",13051,2.6591,2030
"0x941e9756c3588cdc806d9e1005528a5cdcfa1fbf",13021,5.8972,3958
"0x3c887b466170f655cda1a193bdf3f7fd9ff013ca",13019,7.0864,581
"0x46b353667fd7d846af3bbeda6584b0e5b883d3de",12997,0.5093,8621
"0x0a37c29d134501c699d4af94297e92a417a4180c",12993,6.0352,475
"0xe2e10f790c159bfbd5d74ba0d38fcc19dcf8c20a",12979,18.8569,671
"0x1c266db0f8529b1f25b77123e9c0c918ac2f6e31",12973,16.4209,1441
"0x5d16449dfb083e14f61a66d21de2da6c9502821a",12940,5.4032,497
"0x2099ecad0083eadb09a4857adf8992b7ceb83024",12907,1.2273,791
"0xa3ad70cf48a2f2b44163e798223c01a2c2536866",12905,70.3696,1304
"0x35c48711c076ba175de5bde55ff1b3f305ac74b9",12892,2.2201,70
"0xb4b80604b88082badc7c49b368c7b9b9d0147271",12885,20.9404,2068
"0x65dcb67bdcef319c3164441c44edcbbecf0b9329",12854,2.8959,1449
"0x668c0a0197c36a808b5012132d3d0ccc4f704930",12844,34.5348,545
"0x46ceeec62ed877c6db4a0ee4bc4385318f06c842",12833,0.6686,377
"0x79cbe531cca9eb9320b6ce22b6e471a7bb5d331e",12830,1.3915,692
"0xdedd94979cb23fe6426d3a7605fa22bb523817e1",12789,24.9738,1702
"0x564735dad6be7134f551baed03769f2402cede1d",12704,2.1185,721
"0x7e2ac3cee1dd1ed570ac25a901bba9f37cfb06a2",12658,0.2698,7068
"0x4bacc90e5008e3b28be88522b901e4aa71b45e79",12640,5.8571,175
"0xadfb6cba33cebca02eab6111ace1e3924b9cc2ef",12621,28.8744,4342
"0x8e842e3001e1e8bee26a90ef9034a22cffa6cb71",12598,0.3573,2669
"0x1414960e5f6860744b284e7e2586cac8bfa5abce",12590,47.7149,1126
"0xd19ff177153ca8972fb1ceb02b0a553c3d12c21f",12569,30.5356,293
"0x19b3823092892c026517fd0ff58df4889abe0b9b",12518,15.2839,2483
"0xad137a5d30bc668006dd9f43676ff53b77097ed6",12498,9.928,488
"0xe7d9c0d713b46af328d9f240dec7194d8b81bad0",12494,1.474,693
"0xf9c9f7778a0d73878489fcaef1652301c9e25b66",12485,2.2054,158
"0x77db01abc3d26d469066b30a38a51ef730f4df0b",12459,24.3466,2081
"0xca1687f225039c33efae854be72a37318ee1f901",12447,2.1103,290
"0xa8859157daaeba1c5d9fce7f9ede268f4d39c7d4",12432,2.78,1069
"0xc3cd1d612bbf9fbf80da5a9bff0b0470cb46816c",12406,21.9663,345
"0xac2cc6ec92ac11480860626fb058ec16b4b97615",12352,3.8638,435
"0x722beb62befdc30beafac5abae62d4683a6db7db",12346,15.8674,2033
"0x4a5147d7af926edc3054c2e4cfe9becd36c14ef6",12340,3.4402,439
"0x9505c5bd48352de6070667301f91439c68bc01c1",12308,17.3292,742
"0x8322999cdb5fd2d60e449af5c1437ef2b7d0b5fb",12279,4.8624,882
"0xe7a1aa05bc7845fa6c0419edfa8f07a584dbdd58",12276,0.9319,492
"0xab7944a857ad289c4e6b2960ecf3e6ca4dd9e32e",12267,1.49,546
"0x7f84a0d82412fb800a2e17493027a237c65e23b7",12246,1.8013,433
"0xeca1e9dea38db0b37f31ce0c76e7cc86184957e4",12226,10.6976,4341
"0x4d42ef36474958f1cd2cd97f2097e508945423dd",12204,3.9711,492
"0xdfe29d6ef2a44606cf58967e1fd5854d9e594902",12150,9.4913,1734
"0x4ec08c356f2ef2dad2b95e33126515a1957996de",12138,1.7324,489
"0x0044c20cde2f37e271d7e0816c21913053e8cb2c",12112,1.0774,773
"0x9422f0e5a2c4358bdd2a901aa2a31f58e04ef273",12097,1.1175,3782
"0x223fb39cdb365b469523aff98ccef4e3bc072050",12087,49.9693,192
"0xbf1472b80cc2a7b84d3cb1c544735cb7d9d25d95",12086,1.2484,742
"0x8df46bb723e9ecff03b980490bf27e614642e0c9",12082,4.2897,240
"0x1fc9776b33c40adf0ef9c1287d2810766dd1ace5",12081,1.5375,848
"0x72b0eee972b5c93710d57ede81b2ba5fa75b4208",12074,2.9698,1718
"0x6bc2b191f994218122400ca666ab2e500d50b302",12046,2.3927,545
"0x02b3ffa8200feaf6263b88b69b70947cd20af446",12040,16.0785,1516
"0x50f3e0745cb8bef421bdaa403b1b70f5d1d8cfbf",12012,4.7618,151
"0x74996a1bc782763a1073c04eaf4d13de93dd78c2",12006,0.4614,5210
"0x9be57679b628840a6395d5b933d59baa8a03511f",11977,1.1364,227
"0x9868325cf3760b5256450e561d4ab6095943907e",11955,1.1581,783
"0xd4231d77c680681be8b41a71276dec2dd1669c16",11936,2.2133,4633
"0x344be5d62f3dc2f412395ebbd45ac89f8bf0f7fc",11927,18.0466,693
"0xabfb5d6a41b8e621f1796b49dc7f6a5fc24c12e5",11923,1.1727,777
"0xb819a626fa4142e45ebce7baf37022faf42ef7c2",11906,0.3361,1991
"0x7abd79cf4752bb6470bdd66271a41a923bde4d2b",11879,10.0252,1723
"0xae3db1cc155e1b2a5420e256c42cd1649b5a6b95",11875,3.4124,579
"0xc45b6c1d49ab46fb96f45b651ae9d51d23b18743",11860,3.0432,1921
"0xa6b8d99acfa5ddf3939baa889a8e0cdef8a44bdf",11840,1.1319,796
"0x1b1fc84a620f25d33176e9777f2796ac618161b4",11826,12.2307,1264
"0x255acc276937f92ab68396524d726eb4122f5072",11810,7.3353,862
"0xb4f2f0c858566fef705edf8efc1a5e9fba307862",11799,1.8783,10
"0x0576ce5990d6f1b8a3207f51c1be780c04f196d5",11744,2.653,959
"0x8de109d4a1ca39cf7dbbd0823ecc6155292b956e",11744,27.4413,153
